LAD22CD,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,LSOA_fraction
E06000001,0.005316475587664739,7.567928097459979,7.567928097459979,7.567928097459979,7.567928097459979,7.567928097459979,7.567928097459979,7.567928097459979,7.580179614069088,7.580179614069088,7.580179614069088,22.05584181006641,22.05584181006641,22.072175532009673,22.072175532009673,22.072175532009673,22.072175532009673,22.072175532009673,22.077501901403792,22.077501901403792,22.0856695791432,22.0856695791432,22.0856695791432,22.0856695791432,22.0856695791432,22.0856695791432,22.0856695791432,22.0856695791432,22.0856695791432,0.7240001600728764
E06000002,4.331316115578202,4.7437034758405,4.7437034758405,4.7437034758405,4.7437034758405,4.7437034758405,4.7437034758405,4.7437034758405,17.11532428370945,17.11532428370945,17.11532428370945,17.11532428370945,17.11532428370945,33.60916914476034,33.60916914476034,33.60916914476034,33.60916914476034,33.60916914476034,33.60916914476034,33.60916914476034,41.8569163500063,41.8569163500063,41.8569163500063,41.8569163500063,41.8569163500063,41.8569163500063,41.8569163500063,41.8569163500063,41.8569163500063,0.44022545220388387
E06000003,4.229091883899508,4.233011229646044,4.233011229646044,4.233011229646044,4.233011229646044,4.233011229646044,4.233011229646044,4.233011229646044,4.348913203951363,4.348913203951363,4.348913203951363,4.348917703678148,4.348917703678148,4.503430717027313,4.503430717027313,4.503486962487192,4.5035430965788334,4.5035430965788334,4.5035430965788334,4.5035430965788334,4.580807329676725,4.580807329676725,4.580807329676725,4.580807329676725,4.580807329676725,4.580807329676725,4.580807329676725,4.580807329676725,4.580807329676725,0.7022106643454321
E06000004,6.407297020432689,7.426954923847946,7.426954923847946,7.426954923847946,7.426954923847946,7.426954923847946,7.426954923847946,7.426954923847946,35.04331745420058,35.04331745420058,35.04331745420058,35.63907595335848,35.63907595335848,72.4572104788246,72.4572104788246,72.4572104788246,72.4572104788246,72.4572104788246,73.30674618520975,73.30674618520975,91.71765453877816,91.71765453877816,91.71765453877816,91.71765453877816,91.71765453877816,91.71765453877816,91.71765453877816,91.71765453877816,91.71765453877816,0.40671832565603594
E06000005,3.9794081473531326,4.098917081127982,4.098917081127982,4.098917081127982,4.098917081127982,4.098917081127982,4.098917081127982,4.098917081127982,18.990983502295894,18.990983502295894,18.990983502295894,18.990983502295894,18.990983502295894,38.84508645499695,38.84508645499695,38.84508645499695,38.84508645499695,38.84508645499695,40.354170170362956,40.354170170362956,50.28221445114156,50.28221445114156,50.28221445114156,50.28221445114156,50.28221445114156,50.28221445114156,50.28221445114156,50.28221445114156,50.28221445114156,0.21366682871232892
E06000006,2.956839661959498,2.956839661959498,2.956839661959498,2.956839661959498,2.956839661959498,2.956839661959498,2.956839661959498,2.956839661959498,2.956839661959498,2.956839661959498,2.956839661959498,7.53994113799672,7.53994113799672,7.53994113799672,7.53994113799672,7.53994113799672,7.53994113799672,7.53994113799672,7.53994113799672,7.53994113799672,7.53994113799672,7.53994113799672,7.53994113799672,7.53994113799672,7.53994113799672,7.53994113799672,7.53994113799672,7.53994113799672,7.53994113799672,0.1478419830979749
E06000007,0.009187959199036675,0.009187959199036675,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.0004835767999492987
E06000008,0.5352365188604667,25.227980300716624,25.2875815679949,37.8030572192086,37.8030572192086,37.8030572192086,37.8030572192086,37.8030572192086,47.882217679657685,47.882217679657685,47.882217679657685,47.882217679657685,47.882217679657685,47.882217679657685,47.882217679657685,47.882217679657685,47.882217679657685,47.882217679657685,47.882217679657685,47.882217679657685,47.882217679657685,47.882217679657685,47.882217679657685,47.882217679657685,47.882217679657685,47.882217679657685,47.882217679657685,47.882217679657685,47.882217679657685,0.469608225077757
E06000009,23.871619391367574,11.723120003568436,15.261884683566594,27.659454895027128,27.659454895027128,27.659454895027128,27.659454895027128,27.659454895027128,27.659454895027128,27.659454895027128,27.659454895027128,27.659454895027128,27.659454895027128,27.659454895027128,27.659454895027128,27.659454895027128,27.659454895027128,27.659454895027128,27.659454895027128,27.659454895027128,27.659454895027128,27.659454895027128,27.659454895027128,27.659454895027128,27.659454895027128,27.659454895027128,27.659454895027128,27.659454895027128,27.659454895027128,0.27985485804651317
E06000010,22.57870559058412,24.549324898902434,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,0.9998733222622282
E06000011,26.44301903842976,52.55950912723596,79.01595384744375,79.01595384744375,79.01595384744375,79.01595384744375,79.01595384744375,79.01595384744375,79.06820274961142,79.06820274961142,79.06820274961142,79.11000187134555,79.11000187134555,79.11000187134555,79.11000187134555,79.6324804432417,80.15392448687494,80.15392448687494,80.15392448687494,80.15392448687494,80.15392448687494,80.15392448687494,80.15392448687494,80.15392448687494,80.1817867169273,80.1817867169273,80.1817867169273,80.1817867169273,80.1817867169273,1.6900724367995896
E06000012,0.0,0.0,0.3279561863036387,0.3279561863036387,0.3279561863036387,0.3279561863036387,0.3279561863036387,0.3279561863036387,69.70497306189188,69.70497306189188,69.70497306189188,69.70497306189188,69.70497306189188,69.70497306189188,69.70497306189188,69.70497306189188,69.70497306189188,69.70497306189188,69.70497306189188,69.70497306189188,69.70497306189188,69.70497306189188,69.70497306189188,69.70497306189188,69.70497306189188,69.70497306189188,69.70497306189188,69.70497306189188,69.70497306189188,0.9194266203456104
E06000013,0.011879428353187031,7.29885764926162,37.76802406254893,37.76802406254893,37.76802406254893,37.76802406254893,37.76802406254893,37.76802406254893,42.16862643894789,42.16862643894789,42.16862643894789,42.16862643894789,42.16862643894789,42.16862643894789,42.16882013431612,42.16882013431612,42.16882013431612,42.16882013431612,42.16882013431612,42.16882013431612,42.16882013431612,42.16882013431612,42.16882013431612,42.16882013431612,42.16920133918716,42.16920133918716,42.16920133918716,42.16920133918716,42.16920133918716,0.8757651256386305
E06000014,1.3186167969861922,24.120157362076696,24.136311963062266,24.136311963062266,24.136311963062266,24.136311963062266,24.136311963062266,24.136311963062266,26.42105462375355,26.42105462375355,26.42105462375355,28.248848752306586,28.248848752306586,28.248848752306586,28.248848752306586,51.095818410687336,73.8975501643864,73.8975501643864,73.8975501643864,73.8975501643864,73.8975501643864,73.8975501643864,73.8975501643864,73.8975501643864,73.8975501643864,73.8975501643864,73.8975501643864,73.8975501643864,73.8975501643864,0.4573512860782028
E06000016,32.40944423817344,18.60842256675125,27.791098434233724,27.791098434233724,27.791098434233724,27.791098434233724,27.791098434233724,27.791098434233724,27.791098434233724,27.791098434233724,27.791098434233724,27.791098434233724,27.791098434233724,27.791098434233724,27.791098434233724,27.791098434233724,27.791098434233724,27.791098434233724,27.791098434233724,27.791098434233724,27.791098434233724,27.791098434233724,27.791098434233724,27.791098434233724,27.791098434233724,27.791098434233724,27.791098434233724,27.791098434233724,27.791098434233724,0.5401574039695574
