LAD22CD,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,LSOA_fraction
E06000001,0.005316475587664739,7.567928097459979,7.567928097459979,7.567928097459979,7.567928097459979,7.567928097459979,7.567928097459979,7.567928097459979,7.567928097459979,7.567928097459979,7.567928097459979,22.0435902934573,22.0435902934573,22.0435902934573,22.05584181006641,22.05584181006641,22.05584181006641,22.05584181006641,22.05584181006641,22.072175532009673,22.08034320974908,22.08034320974908,22.08034320974908,22.08034320974908,22.08034320974908,22.08034320974908,22.08034320974908,22.08034320974908,22.08034320974908,0.7240001600728764
E06000002,4.331316115578202,4.7437034758405,4.7437034758405,4.7437034758405,4.7437034758405,4.7437034758405,4.7437034758405,4.7437034758405,4.7437034758405,4.7437034758405,4.7437034758405,4.7437034758405,4.7437034758405,4.7437034758405,17.11532428370945,17.11532428370945,17.11532428370945,17.11532428370945,17.11532428370945,33.60916914476034,41.8569163500063,41.8569163500063,41.8569163500063,41.8569163500063,41.8569163500063,41.8569163500063,41.8569163500063,41.8569163500063,41.8569163500063,0.44022545220388387
E06000003,4.229091883899508,4.232955095554402,4.232955095554402,4.233011229646044,4.233011229646044,4.233011229646044,4.233011229646044,4.233011229646044,4.233011229646044,4.233011229646044,4.233011229646044,4.233011229646044,4.233011229646044,4.233011229646044,4.348912079019667,4.348917703678148,4.348917703678148,4.348917703678148,4.348917703678148,4.503430717027313,4.580694950125205,4.580694950125205,4.580751195585084,4.580751195585084,4.580751195585084,4.580751195585084,4.580751195585084,4.580751195585084,4.580751195585084,0.7022106643454321
E06000004,6.407297020432689,7.426954923847946,7.426954923847946,7.426954923847946,7.426954923847946,7.426954923847946,7.426954923847946,7.426954923847946,7.426954923847946,7.426954923847946,7.426954923847946,8.022713423005841,8.022713423005841,8.022713423005841,35.63907595335848,35.63907595335848,35.63907595335848,35.63907595335848,35.63907595335848,72.4572104788246,90.86811883239304,90.86811883239304,90.86811883239304,90.86811883239304,90.86811883239304,90.86811883239304,90.86811883239304,90.86811883239304,90.86811883239304,0.40671832565603594
E06000005,3.9794081473531326,4.098917081127982,4.098917081127982,4.098917081127982,4.098917081127982,4.098917081127982,4.098917081127982,4.098917081127982,4.098917081127982,4.098917081127982,4.098917081127982,4.098917081127982,4.098917081127982,4.098917081127982,18.990983502295894,18.990983502295894,18.990983502295894,18.990983502295894,18.990983502295894,38.84508645499695,48.77313073577556,48.77313073577556,48.77313073577556,48.77313073577556,48.77313073577556,48.77313073577556,48.77313073577556,48.77313073577556,48.77313073577556,0.21366682871232892
E06000006,2.956839661959498,2.956839661959498,2.956839661959498,2.956839661959498,2.956839661959498,2.956839661959498,2.956839661959498,2.956839661959498,2.956839661959498,2.956839661959498,2.956839661959498,2.956839661959498,2.956839661959498,4.583101476037221,4.583101476037221,4.583101476037221,7.53994113799672,7.53994113799672,7.53994113799672,7.53994113799672,7.53994113799672,7.53994113799672,7.53994113799672,7.53994113799672,7.53994113799672,7.53994113799672,7.53994113799672,7.53994113799672,7.53994113799672,0.1478419830979749
E06000007,0.009187959199036675,0.009187959199036675,0.009187959199036675,0.009187959199036675,0.009187959199036675,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.016441611198276154,0.0004835767999492987
E06000008,0.5352365188604667,25.227980300716624,25.227980300716624,25.22798758715172,25.22798758715172,37.803031692195965,37.803031692195965,37.803031692195965,37.803031692195965,37.803031692195965,37.803031692195965,37.803031692195965,37.803031692195965,37.8030572192086,47.882217679657685,47.882217679657685,47.882217679657685,47.882217679657685,47.882217679657685,47.882217679657685,47.882217679657685,47.882217679657685,47.882217679657685,47.882217679657685,47.882217679657685,47.882217679657685,47.882217679657685,47.882217679657685,47.882217679657685,0.469608225077757
E06000009,23.871619391367574,11.723120003568436,11.723120003568436,15.261884683566594,15.261884683566594,15.261884683566594,15.261884683566594,15.261884683566594,15.261884683566594,15.261884683566594,15.261884683566594,15.261884683566594,15.261884683566594,27.659454895027128,27.659454895027128,27.659454895027128,27.659454895027128,27.659454895027128,27.659454895027128,27.659454895027128,27.659454895027128,27.659454895027128,27.659454895027128,27.659454895027128,27.659454895027128,27.659454895027128,27.659454895027128,27.659454895027128,27.659454895027128,0.27985485804651317
E06000010,22.57870559058412,24.549324898902434,24.549324898902434,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,47.17327839648172,0.9998733222622282
